timestamp,pv_kw,soc_percent,total_load_kw
2026-03-17 09:52:29.801464,0.7642,70.37,0.1992
2026-03-17 09:52:29.902254,0.7642,70.37,0.2826
2026-03-17 09:52:39.760878,0.7646,70.43,0.2313
2026-03-17 09:52:49.758655,0.7649,70.49,0.2502
2026-03-17 09:52:56.914132,0.7652,70.53,0.2245
2026-03-17 09:52:57.220318,0.7652,70.53,0.2612
2026-03-17 09:52:59.761148,0.7653,70.54,0.32030000000000003
2026-03-17 09:53:06.915150,0.7655,70.58,0.3013
2026-03-17 09:53:09.754754,0.7656,70.6,0.1993
2026-03-17 09:53:16.912332,0.7659,70.64,0.2479
2026-03-17 09:53:19.752527,0.766,70.66,0.2232
2026-03-17 09:53:26.910550,0.7662,70.69,0.3018
2026-03-17 09:53:29.751216,0.7663,70.71,0.2242
2026-03-17 09:53:36.909936,0.7666,70.75,0.2694
2026-03-17 09:53:39.753676,0.7667,70.76,0.2768
2026-03-17 09:53:46.912324,0.7669,70.8,0.298
2026-03-17 09:53:49.752481,0.767,70.82,0.2711
2026-03-17 09:53:56.910144,0.7672,70.86,0.2086
2026-03-17 09:53:59.755900,0.7673,70.88,0.2929
2026-03-17 09:54:09.751767,0.7677,70.93,0.2322
2026-03-17 09:54:19.751785,0.768,70.99,0.2713
2026-03-17 09:54:29.752838,0.7684,71.05,0.2428
2026-03-17 09:54:39.753529,0.7687,71.1,0.2776
2026-03-17 09:54:49.755753,0.769,71.16,0.2659
2026-03-17 09:54:59.782939,0.7694,71.21,0.27649999999999997
2026-03-17 09:55:09.776510,0.7697,71.26,0.34400000000000003
2026-03-17 09:55:19.756940,0.7701,71.31,0.2753
2026-03-17 09:55:29.756078,0.7704,71.36,0.2882
2026-03-17 09:55:39.755537,0.7707,71.41,0.33
2026-03-17 09:55:49.755362,0.7711,71.46,0.333
2026-03-17 09:55:59.756532,0.7714,71.51,0.3073
2026-03-17 09:56:09.753667,0.7718,71.56,0.3221
2026-03-17 10:01:40.813740,0.7827,70.36,0.2364
2026-03-17 10:01:40.961814,0.7827,70.36,0.27190000000000003
2026-03-17 10:01:50.727684,0.783,70.43,0.13319999999999999
2026-03-17 10:02:00.728218,0.7833,70.5,0.12940000000000002
2026-03-17 10:02:10.727602,0.7836,70.57,0.1587
2026-03-17 10:02:20.729555,0.784,70.63,0.2316
2026-03-17 10:02:30.727605,0.7843,70.7,0.1789
2026-03-17 10:02:40.728054,0.7846,70.77,0.1805
2026-03-17 10:02:50.729162,0.7849,70.84,0.1385
2026-03-17 10:03:00.728361,0.7852,70.9,0.22039999999999998
2026-03-17 10:03:10.728630,0.7856,70.96,0.2163
2026-03-17 10:03:20.728897,0.7859,71.03,0.1746
2026-03-17 10:03:30.729584,0.7862,71.09,0.1903
2026-03-17 10:03:40.728219,0.7865,71.16,0.2253
2026-03-17 10:03:50.736485,0.7868,71.22,0.18
2026-03-17 10:04:00.728710,0.7872,71.29,0.209
2026-03-17 10:04:10.727041,0.7875,71.36,0.1539
2026-03-17 10:04:20.729071,0.7878,71.42,0.23
2026-03-17 10:04:30.729153,0.7881,71.49,0.1405
2026-03-17 10:04:40.729830,0.7884,71.56,0.132
2026-03-17 10:04:50.730415,0.7887,71.62,0.2407
2026-03-17 10:05:00.730470,0.7891,71.69,0.1829
2026-03-17 10:05:03.090707,0.7891,71.7,0.1582
2026-03-17 10:05:03.182632,0.7891,71.7,0.2055
2026-03-17 10:05:04.756735,0.7892,71.71,0.18359999999999999
2026-03-17 10:05:04.861633,0.7892,71.72,0.21760000000000002
2026-03-17 10:05:07.085221,0.7893,71.73,0.1812
2026-03-17 10:05:07.202876,0.7893,71.73,0.1371
2026-03-17 10:05:09.480174,0.7893,71.75,0.1696
2026-03-17 10:05:09.570910,0.7893,71.75,0.18889999999999998
2026-03-17 10:05:13.258457,0.7895,71.77,0.1613
2026-03-17 10:05:13.329050,0.7895,71.77,0.1541
2026-03-17 10:05:19.310383,0.7897,71.81,0.1871
2026-03-17 10:05:19.425373,0.7897,71.81,0.224
2026-03-17 10:05:22.371982,0.7897,71.83,0.1953
2026-03-17 10:05:22.501349,0.7897,71.83,0.2656
2026-03-17 10:05:25.051706,0.7898,71.85,0.1807
2026-03-17 10:05:25.129148,0.7898,71.85,0.1746
2026-03-17 10:05:35.089917,0.7902,71.92,0.1998
2026-03-17 10:05:45.044661,0.7905,71.99,0.1538
2026-03-17 10:05:55.046348,0.7908,72.05,0.21309999999999998
2026-03-17 10:06:05.049141,0.7911,72.12,0.1837
2026-03-17 10:06:15.045828,0.7914,72.18,0.1712
2026-03-17 10:06:25.046079,0.7917,72.24,0.2431
2026-03-17 10:06:35.045829,0.792,72.31,0.1761
2026-03-17 10:06:45.046295,0.7923,72.38,0.1693
2026-03-17 10:06:55.045481,0.7926,72.45,0.1706
2026-03-17 10:07:05.046732,0.793,72.52,0.1704
2026-03-17 10:07:15.045413,0.7933,72.59,0.1523
2026-03-17 10:07:25.045654,0.7936,72.65,0.1893
2026-03-17 10:07:35.046208,0.7939,72.71,0.2451
2026-03-17 10:07:45.046224,0.7942,72.79,0.1381
2026-03-17 11:23:54.052967,0.8889,70.45,0.2072
2026-03-17 11:23:54.791414,0.8889,70.46,0.1995
2026-03-17 11:23:59.616322,0.8889,70.49,0.21030000000000001
2026-03-17 11:24:09.717508,0.889,70.56,0.23
2026-03-17 11:24:19.631243,0.8891,70.64,0.24029999999999999
2026-03-17 11:30:59.186891,0.8928,70.43,0.2354
2026-03-17 11:31:13.533410,0.8929,70.43,0.2395
2026-03-17 11:32:13.687856,0.8934,70.86,0.2455
2026-03-17 11:33:13.796104,0.8939,71.29,0.236
2026-03-17 11:34:13.819494,0.8943,71.76,0.18719999999999998
2026-03-17 11:35:13.900863,0.8947,72.24,0.1642
2026-03-17 11:36:13.938531,0.8952,72.73,0.1625
2026-03-17 11:37:13.986808,0.8956,73.22,0.1529
2026-03-17 11:38:14.043161,0.8959,73.72,0.1352
2026-03-17 11:39:14.092245,0.8963,74.21,0.1528
2026-03-17 11:40:14.144719,0.8967,74.71,0.1464
2026-03-17 11:41:03.469081,0.8969,70.46,0.1954
2026-03-17 11:41:04.530096,0.8969,70.47,0.255
2026-03-17 11:41:05.561475,0.8969,70.48,0.176
2026-03-17 11:41:06.674938,0.8969,70.49,0.1992
2026-03-17 11:41:07.733010,0.8969,70.5,0.1419
2026-03-17 11:41:08.758600,0.897,70.5,0.1778
2026-03-17 11:41:09.781709,0.897,70.51,0.2345
2026-03-17 11:41:10.856461,0.897,70.52,0.2492
2026-03-17 11:41:11.893517,0.897,70.53,0.1785
2026-03-17 11:41:13.075945,0.897,70.54,0.1742
2026-03-17 11:41:14.126474,0.897,70.54,0.2405
