timestamp,pv_kw,soc_percent,total_load_kw
2026-05-29 07:58:46,0.15,100.0,0.024999999441206455
2026-05-29 07:58:56,0.15,100.0,0.024999999441206455
2026-05-29 07:59:06,0.15,100.0,0.024999999441206455
2026-05-29 07:59:16,0.15,100.0,0.024999999441206455
2026-05-29 07:59:26,0.15,100.0,0.024999999441206455
2026-05-29 07:59:36,0.15,100.0,0.024999999441206455
2026-05-29 07:59:46,0.15,100.0,0.024999999441206455
2026-05-29 07:59:56,0.15,100.0,0.024999999441206455
2026-05-29 08:00:06,0.15,100.0,0.024999999441206455
2026-05-29 08:00:16,0.15,100.0,0.024999999441206455
2026-05-29 08:00:26,0.15,100.0,0.024999999441206455
2026-05-29 08:00:36,0.15,100.0,0.024999999441206455
2026-05-29 08:00:46,0.15,100.0,0.024999999441206455
2026-05-29 08:00:56,0.15,100.0,0.024999999441206455
2026-05-29 08:01:06,0.15,100.0,0.024999999441206455
2026-05-29 08:01:16,0.15,100.0,0.024999999441206455
2026-05-29 08:01:26,0.15,100.0,0.024999999441206455
2026-05-29 08:01:36,0.15,100.0,0.024999999441206455
2026-05-29 08:01:46,0.15,100.0,0.024999999441206455
2026-05-29 08:01:56,0.15,100.0,0.024999999441206455
2026-05-29 08:02:06,0.15,100.0,0.024999999441206455
2026-05-29 08:02:16,0.15,100.0,0.024999999441206455
2026-05-29 08:02:27,0.15,100.0,0.024999999441206455
2026-05-29 08:02:37,0.15,100.0,0.024999999441206455
2026-05-29 08:02:47,0.15,100.0,0.024999999441206455
2026-05-29 08:02:57,0.15,100.0,0.024999999441206455
2026-05-29 08:03:07,0.15,100.0,0.024999999441206455
2026-05-29 08:03:17,0.15,100.0,0.024999999441206455
2026-05-29 08:03:27,0.15,100.0,0.024999999441206455
2026-05-29 08:03:37,0.15,100.0,0.024999999441206455
2026-05-29 08:03:47,0.15,100.0,0.024999999441206455
2026-05-29 08:03:57,0.15,100.0,0.024999999441206455
2026-05-29 08:04:07,0.15,100.0,0.024999999441206455
2026-05-29 08:04:17,0.15,100.0,0.024999999441206455
2026-05-29 08:04:27,0.15,100.0,0.024999999441206455
2026-05-29 08:04:37,0.15,100.0,0.024999999441206455
2026-05-29 08:04:47,0.15,100.0,0.024999999441206455
2026-05-29 08:04:57,0.15,100.0,0.024999999441206455
2026-05-29 08:05:07,0.15,100.0,0.024999999441206455
2026-05-29 08:05:17,0.15,100.0,0.024999999441206455
2026-05-29 08:05:27,0.15,100.0,0.024999999441206455
2026-05-29 08:05:37,0.15,100.0,0.024999999441206455
2026-05-29 08:05:47,0.15,100.0,0.024999999441206455
2026-05-29 08:05:57,0.15,100.0,0.024999999441206455
2026-05-29 08:06:07,0.15,100.0,0.024999999441206455
2026-05-29 08:06:17,0.15,100.0,0.024999999441206455
2026-05-29 08:06:27,0.15,100.0,0.024999999441206455
2026-05-29 08:06:37,0.15,100.0,0.024999999441206455
2026-05-29 08:06:47,0.15,100.0,0.024999999441206455
2026-05-29 08:06:57,0.15,100.0,0.024999999441206455
2026-05-29 08:07:07,0.15,100.0,0.024999999441206455
2026-05-29 08:07:17,0.15,100.0,0.024999999441206455
2026-05-29 08:07:27,0.15,100.0,0.024999999441206455
2026-05-29 08:07:37,0.15,100.0,0.024999999441206455
2026-05-29 08:07:47,0.15,100.0,0.024999999441206455
2026-05-29 08:07:57,0.15,100.0,0.024999999441206455
2026-05-29 08:08:07,0.15,100.0,0.024999999441206455
2026-05-29 08:08:17,0.15,100.0,0.024999999441206455
2026-05-29 08:08:27,0.15,100.0,0.024999999441206455
2026-05-29 08:08:37,0.15,100.0,0.024999999441206455
2026-05-29 08:08:47,0.15,100.0,0.024999999441206455
2026-05-29 08:08:57,0.15,100.0,0.024999999441206455
2026-05-29 08:09:07,0.15,100.0,0.024999999441206455
2026-05-29 08:09:17,0.15,100.0,0.024999999441206455
2026-05-29 08:09:27,0.15,100.0,0.024999999441206455
2026-05-29 08:09:37,0.15,100.0,0.024999999441206455
2026-05-29 08:09:47,0.15,100.0,0.014999999664723873
2026-05-29 08:09:58,0.15,100.0,0.024999999441206455
2026-05-29 08:10:08,0.15,100.0,0.024999999441206455
2026-05-29 08:10:18,0.15,100.0,0.024999999441206455
2026-05-29 08:10:28,0.15,100.0,0.024999999441206455
2026-05-29 08:10:38,0.15,100.0,0.024999999441206455
2026-05-29 08:10:48,0.15,100.0,0.024999999441206455
2026-05-29 08:10:58,0.15,100.0,0.024999999441206455
2026-05-29 08:11:08,0.15,100.0,0.024999999441206455
2026-05-29 08:11:18,0.15,100.0,0.024999999441206455
2026-05-29 08:11:28,0.15,100.0,0.024999999441206455
2026-05-29 08:11:38,0.15,100.0,0.024999999441206455
2026-05-29 08:11:48,0.15,100.0,0.024999999441206455
2026-05-29 08:11:58,0.15,100.0,0.024999999441206455
2026-05-29 08:12:08,0.15,100.0,0.024999999441206455
2026-05-29 08:12:18,0.15,100.0,0.024999999441206455
2026-05-29 08:12:28,0.15,100.0,0.024999999441206455
2026-05-29 08:12:38,0.15,100.0,0.024999999441206455
2026-05-29 08:12:48,0.15,100.0,0.024999999441206455
2026-05-29 08:12:58,0.15,100.0,0.024999999441206455
2026-05-29 08:13:08,0.15,100.0,0.024999999441206455
2026-05-29 08:13:18,0.15,100.0,0.024999999441206455
2026-05-29 08:13:28,0.15,100.0,0.024999999441206455
2026-05-29 08:13:38,0.15,100.0,0.024999999441206455
2026-05-29 08:13:48,0.15,100.0,0.024999999441206455
2026-05-29 08:13:58,0.15,100.0,0.024999999441206455
2026-05-29 08:14:08,0.15,100.0,0.024999999441206455
2026-05-29 08:14:18,0.15,100.0,0.024999999441206455
2026-05-29 08:14:28,0.15,100.0,0.024999999441206455
2026-05-29 08:14:38,0.15,100.0,0.024999999441206455
2026-05-29 08:14:48,0.15,100.0,0.024999999441206455
2026-05-29 08:14:58,0.15,100.0,0.024999999441206455
2026-05-29 08:15:08,0.15,100.0,0.024999999441206455
2026-05-29 08:15:18,0.15,100.0,0.024999999441206455
2026-05-29 08:15:28,0.15,100.0,0.024999999441206455
2026-05-29 08:15:38,0.15,100.0,0.024999999441206455
2026-05-29 08:15:48,0.15,100.0,0.024999999441206455
2026-05-29 08:15:58,0.15,100.0,0.024999999441206455
2026-05-29 08:16:08,0.15,100.0,0.024999999441206455
2026-05-29 08:16:18,0.15,100.0,0.024999999441206455
2026-05-29 08:16:28,0.15,100.0,0.024999999441206455
2026-05-29 08:16:38,0.15,100.0,0.024999999441206455
2026-05-29 08:16:48,0.15,100.0,0.024999999441206455
2026-05-29 08:16:58,0.15,100.0,0.024999999441206455
2026-05-29 08:17:08,0.15,100.0,0.024999999441206455
2026-05-29 08:17:18,0.15,100.0,0.024999999441206455
2026-05-29 08:17:28,0.15,100.0,0.024999999441206455
2026-05-29 08:17:38,0.15,100.0,0.024999999441206455
2026-05-29 08:17:48,0.15,100.0,0.024999999441206455
2026-05-29 08:17:58,0.15,100.0,0.024999999441206455
2026-05-29 08:18:08,0.15,100.0,0.024999999441206455
2026-05-29 08:18:18,0.15,100.0,0.024999999441206455
2026-05-29 08:18:28,0.15,100.0,0.024999999441206455
2026-05-29 08:18:39,0.15,100.0,0.024999999441206455
2026-05-29 08:18:49,0.15,100.0,0.024999999441206455
2026-05-29 08:18:59,0.15,100.0,0.024999999441206455
2026-05-29 08:19:09,0.15,100.0,0.024999999441206455
2026-05-29 08:19:19,0.15,100.0,0.024999999441206455
2026-05-29 08:19:29,0.15,100.0,0.024999999441206455
2026-05-29 08:19:39,0.15,100.0,0.024999999441206455
2026-05-29 08:19:49,0.15,100.0,0.024999999441206455
2026-05-29 08:19:59,0.15,100.0,0.024999999441206455
2026-05-29 08:20:09,0.15,100.0,0.024999999441206455
2026-05-29 08:20:19,0.15,100.0,0.024999999441206455
2026-05-29 08:20:29,0.15,100.0,0.024999999441206455
2026-05-29 08:20:39,0.15,100.0,0.024999999441206455
2026-05-29 08:20:49,0.15,100.0,0.024999999441206455
2026-05-29 08:20:59,0.15,100.0,0.024999999441206455
2026-05-29 08:21:09,0.15,100.0,0.024999999441206455
2026-05-29 08:21:19,0.15,100.0,0.024999999441206455
2026-05-29 08:21:29,0.15,100.0,0.024999999441206455
2026-05-29 08:21:39,0.15,100.0,0.024999999441206455
2026-05-29 08:21:49,0.15,100.0,0.024999999441206455
2026-05-29 08:21:59,0.15,100.0,0.024999999441206455
2026-05-29 08:22:09,0.15,100.0,0.024999999441206455
2026-05-29 08:22:19,0.15,100.0,0.024999999441206455
2026-05-29 08:22:29,0.15,100.0,0.024999999441206455
2026-05-29 08:22:39,0.15,100.0,0.024999999441206455
2026-05-29 08:22:49,0.15,100.0,0.024999999441206455
2026-05-29 08:22:59,0.15,100.0,0.024999999441206455
2026-05-29 08:23:09,0.15,100.0,0.024999999441206455
2026-05-29 08:23:19,0.15,100.0,0.024999999441206455
2026-05-29 08:23:29,0.15,100.0,0.024999999441206455
2026-05-29 08:23:39,0.15,100.0,0.024999999441206455
2026-05-29 08:23:49,0.15,100.0,0.024999999441206455
2026-05-29 08:23:59,0.15,100.0,0.024999999441206455
2026-05-29 08:24:09,0.15,100.0,0.024999999441206455
2026-05-29 08:24:19,0.15,100.0,0.024999999441206455
2026-05-29 08:24:29,0.15,100.0,0.024999999441206455
2026-05-29 08:24:39,0.15,100.0,0.024999999441206455
2026-05-29 08:24:49,0.15,100.0,0.024999999441206455
2026-05-29 08:24:59,0.15,100.0,0.024999999441206455
2026-05-29 08:25:09,0.15,100.0,0.024999999441206455
2026-05-29 08:25:19,0.15,100.0,0.024999999441206455
2026-05-29 08:25:29,0.15,100.0,0.024999999441206455
2026-05-29 08:25:39,0.15,100.0,0.024999999441206455
2026-05-29 08:25:49,0.15,100.0,0.024999999441206455
2026-05-29 08:25:59,0.15,100.0,0.024999999441206455
2026-05-29 08:26:09,0.15,100.0,0.024999999441206455
2026-05-29 08:26:19,0.15,100.0,0.024999999441206455
2026-05-29 08:26:29,0.15,100.0,0.024999999441206455
2026-05-29 08:26:39,0.15,100.0,0.024999999441206455
2026-05-29 08:26:49,0.15,100.0,0.024999999441206455
2026-05-29 08:26:59,0.15,100.0,0.024999999441206455
2026-05-29 08:27:09,0.15,100.0,0.024999999441206455
2026-05-29 08:27:19,0.15,100.0,0.024999999441206455
2026-05-29 08:27:29,0.15,100.0,0.0
2026-05-29 08:27:40,0.15,100.0,0.024999999441206455
2026-05-29 08:27:50,0.15,100.0,0.024999999441206455
2026-05-29 08:28:00,0.15,100.0,0.024999999441206455
2026-05-29 08:28:10,0.15,100.0,0.024999999441206455
2026-05-29 08:28:20,0.15,100.0,0.024999999441206455
2026-05-29 08:28:30,0.15,100.0,0.024999999441206455
2026-05-29 08:28:40,0.15,100.0,0.024999999441206455
2026-05-29 08:28:50,0.15,100.0,0.024999999441206455
2026-05-29 08:29:00,0.15,100.0,0.024999999441206455
2026-05-29 08:29:10,0.15,100.0,0.024999999441206455
2026-05-29 08:29:20,0.15,100.0,0.024999999441206455
2026-05-29 08:29:30,0.15,100.0,0.024999999441206455
2026-05-29 08:29:40,0.15,100.0,0.024999999441206455
2026-05-29 08:29:50,0.15,100.0,0.024999999441206455
2026-05-29 08:30:00,0.15,100.0,0.024999999441206455
2026-05-29 08:30:10,0.15,100.0,0.024999999441206455
2026-05-29 08:30:20,0.15,100.0,0.024999999441206455
2026-05-29 08:30:30,0.15,100.0,0.024999999441206455
2026-05-29 08:30:40,0.15,100.0,0.024999999441206455
2026-05-29 08:30:50,0.15,100.0,0.024999999441206455
2026-05-29 08:31:00,0.15,100.0,0.024999999441206455
2026-05-29 08:31:10,0.15,100.0,0.024999999441206455
2026-05-29 08:31:20,0.15,100.0,0.024999999441206455
2026-05-29 08:31:30,0.15,100.0,0.024999999441206455
2026-05-29 08:31:40,0.15,100.0,0.024999999441206455
2026-05-29 08:31:50,0.15,100.0,0.024999999441206455
2026-05-29 08:32:00,0.15,100.0,0.024999999441206455
2026-05-29 08:32:10,0.15,100.0,0.024999999441206455
2026-05-29 08:32:20,0.15,100.0,0.024999999441206455
2026-05-29 08:32:30,0.15,100.0,0.024999999441206455
2026-05-29 08:32:40,0.15,100.0,0.024999999441206455
2026-05-29 08:32:50,0.15,100.0,0.024999999441206455
2026-05-29 08:33:00,0.15,100.0,0.024999999441206455
2026-05-29 08:33:10,0.15,100.0,0.024999999441206455
2026-05-29 08:33:20,0.15,100.0,0.024999999441206455
2026-05-29 08:33:30,0.15,100.0,0.024999999441206455
2026-05-29 08:33:40,0.15,100.0,0.024999999441206455
2026-05-29 08:33:50,0.15,100.0,0.024999999441206455
2026-05-29 08:34:00,0.15,100.0,0.024999999441206455
2026-05-29 08:34:10,0.15,100.0,0.024999999441206455
2026-05-29 08:34:20,0.15,100.0,0.024999999441206455
2026-05-29 08:34:30,0.15,100.0,0.024999999441206455
2026-05-29 08:34:40,0.15,100.0,0.024999999441206455
2026-05-29 08:34:50,0.15,100.0,0.024999999441206455
2026-05-29 08:35:00,0.15,100.0,0.024999999441206455
2026-05-29 08:35:10,0.15,100.0,0.024999999441206455
2026-05-29 08:35:20,0.15,100.0,0.024999999441206455
2026-05-29 08:35:30,0.15,100.0,0.024999999441206455
2026-05-29 08:35:41,0.15,100.0,0.024999999441206455
2026-05-29 08:35:51,0.15,100.0,0.024999999441206455
2026-05-29 08:36:01,0.15,100.0,0.024999999441206455
2026-05-29 08:36:11,0.15,100.0,0.024999999441206455
2026-05-29 08:36:21,0.15,100.0,0.024999999441206455
2026-05-29 08:36:31,0.15,100.0,0.024999999441206455
2026-05-29 08:36:41,0.15,100.0,0.024999999441206455
2026-05-29 08:36:51,0.15,100.0,0.024999999441206455
2026-05-29 08:37:01,0.15,100.0,0.024999999441206455
2026-05-29 08:37:11,0.15,100.0,0.024999999441206455
2026-05-29 08:37:21,0.15,100.0,0.024999999441206455
2026-05-29 08:37:31,0.15,100.0,0.024999999441206455
2026-05-29 08:37:41,0.15,100.0,0.024999999441206455
2026-05-29 08:37:51,0.15,100.0,0.024999999441206455
2026-05-29 08:38:01,0.15,100.0,0.024999999441206455
2026-05-29 08:38:11,0.15,100.0,0.024999999441206455
2026-05-29 08:38:21,0.15,100.0,0.024999999441206455
2026-05-29 08:38:31,0.15,100.0,0.024999999441206455
2026-05-29 08:38:41,0.15,100.0,0.024999999441206455
2026-05-29 08:38:51,0.15,100.0,0.024999999441206455
2026-05-29 08:39:01,0.15,100.0,0.024999999441206455
2026-05-29 08:39:11,0.15,100.0,0.024999999441206455
2026-05-29 08:39:21,0.15,100.0,0.024999999441206455
2026-05-29 08:39:31,0.15,100.0,0.024999999441206455
2026-05-29 08:39:41,0.15,100.0,0.024999999441206455
2026-05-29 08:39:51,0.15,100.0,0.024999999441206455
2026-05-29 08:40:01,0.15,100.0,0.024999999441206455
2026-05-29 08:40:11,0.15,100.0,0.024999999441206455
2026-05-29 08:40:21,0.15,100.0,0.024999999441206455
2026-05-29 08:40:31,0.15,100.0,0.024999999441206455
2026-05-29 08:40:41,0.15,100.0,0.024999999441206455
2026-05-29 08:40:51,0.15,100.0,0.024999999441206455
2026-05-29 08:41:01,0.15,100.0,0.024999999441206455
2026-05-29 08:41:11,0.15,100.0,0.024999999441206455
2026-05-29 08:41:21,0.15,100.0,0.024999999441206455
2026-05-29 08:41:31,0.15,100.0,0.024999999441206455
2026-05-29 08:41:41,0.15,100.0,0.024999999441206455
2026-05-29 08:41:51,0.15,100.0,0.024999999441206455
2026-05-29 08:42:01,0.15,100.0,0.024999999441206455
2026-05-29 08:42:11,0.15,100.0,0.024999999441206455
2026-05-29 08:42:21,0.15,100.0,0.024999999441206455
2026-05-29 08:42:31,0.15,100.0,0.024999999441206455
2026-05-29 08:42:41,0.15,100.0,0.024999999441206455
2026-05-29 08:42:51,0.15,100.0,0.024999999441206455
2026-05-29 08:43:01,0.15,100.0,0.024999999441206455
2026-05-29 08:43:11,0.15,100.0,0.024999999441206455
2026-05-29 08:43:21,0.15,100.0,0.024999999441206455
2026-05-29 08:43:31,0.15,100.0,0.024999999441206455
2026-05-29 08:43:41,0.15,100.0,0.024999999441206455
2026-05-29 08:43:51,0.15,100.0,0.024999999441206455
2026-05-29 08:44:01,0.15,100.0,0.024999999441206455
2026-05-29 08:44:11,0.15,100.0,0.024999999441206455
2026-05-29 08:44:22,0.15,100.0,0.024999999441206455
2026-05-29 08:44:32,0.15,100.0,0.024999999441206455
2026-05-29 08:44:42,0.15,100.0,0.024999999441206455
2026-05-29 08:44:52,0.15,100.0,0.024999999441206455
